filename,timestamp,value,label
dummy-input-length-10000,2018-01-01T00:00:00-0800,625.313701992854,1
dummy-input-length-10000,2018-01-01T00:52:33-0800,475.298029254191,0
dummy-input-length-10000,2018-01-01T01:45:07-0800,638.903780956753,0
dummy-input-length-10000,2018-01-01T02:37:41-0800,734.055515588261,1
dummy-input-length-10000,2018-01-01T03:30:15-0800,234.047331428155,1
dummy-input-length-10000,2018-01-01T04:22:49-0800,206.98288208805,0
dummy-input-length-10000,2018-01-01T05:15:23-0800,354.534365748987,1
dummy-input-length-10000,2018-01-01T06:07:57-0800,190.170423476957,1
dummy-input-length-10000,2018-01-01T07:00:31-0800,527.468731696717,1
dummy-input-length-10000,2018-01-01T07:53:05-0800,798.211566871032,1
dummy-input-length-10000,2018-01-01T08:45:39-0800,278.707639989443,1
dummy-input-length-10000,2018-01-01T09:38:13-0800,-25.6806245539337,1
dummy-input-length-10000,2018-01-01T10:30:46-0800,217.589042475447,0
dummy-input-length-10000,2018-01-01T11:23:20-0800,481.236126483418,0
dummy-input-length-10000,2018-01-01T12:15:54-0800,620.393075887114,1
dummy-input-length-10000,2018-01-01T13:08:28-0800,638.36054764688,0
dummy-input-length-10000,2018-01-01T14:01:02-0800,-93.5013666749001,1
dummy-input-length-10000,2018-01-01T14:53:36-0800,361.340769124217,0
dummy-input-length-10000,2018-01-01T15:46:10-0800,-36.500854510814,0
dummy-input-length-10000,2018-01-01T16:38:44-0800,550.633991719224,1
dummy-input-length-10000,2018-01-01T17:31:18-0800,458.465208578855,1
dummy-input-length-10000,2018-01-01T18:23:52-0800,787.378636747599,1
dummy-input-length-10000,2018-01-01T19:16:26-0800,23.0195166310295,0
dummy-input-length-10000,2018-01-01T20:09:00-0800,246.518046478741,1
dummy-input-length-10000,2018-01-01T21:01:33-0800,496.033097757027,0
dummy-input-length-10000,2018-01-01T21:54:07-0800,793.001080746762,1
dummy-input-length-10000,2018-01-01T22:46:41-0800,368.08890842367,1
dummy-input-length-10000,2018-01-01T23:39:15-0800,384.554677945562,1
dummy-input-length-10000,2018-01-02T00:31:49-0800,807.387932273559,1
dummy-input-length-10000,2018-01-02T01:24:23-0800,405.793214263394,0
dummy-input-length-10000,2018-01-02T02:16:57-0800,-38.2462796755135,1
dummy-input-length-10000,2018-01-02T03:09:31-0800,486.805787496269,0
dummy-input-length-10000,2018-01-02T04:02:05-0800,567.106972634792,1
dummy-input-length-10000,2018-01-02T04:54:39-0800,489.679872221313,0
dummy-input-length-10000,2018-01-02T05:47:13-0800,87.0480734854937,0
dummy-input-length-10000,2018-01-02T06:39:47-0800,461.525860358961,0
dummy-input-length-10000,2018-01-02T07:32:20-0800,41.1800143774599,0
dummy-input-length-10000,2018-01-02T08:24:54-0800,814.578439877369,0
dummy-input-length-10000,2018-01-02T09:17:28-0800,590.750212548301,1
dummy-input-length-10000,2018-01-02T10:10:02-0800,798.672562325373,0
dummy-input-length-10000,2018-01-02T11:02:36-0800,11.943046702072,1
dummy-input-length-10000,2018-01-02T11:55:10-0800,383.881257427856,0
dummy-input-length-10000,2018-01-02T12:47:44-0800,274.32059708517,1
dummy-input-length-10000,2018-01-02T13:40:18-0800,661.833686567843,0
dummy-input-length-10000,2018-01-02T14:32:52-0800,231.214680266567,0
dummy-input-length-10000,2018-01-02T15:25:26-0800,254.261052049696,0
dummy-input-length-10000,2018-01-02T16:18:00-0800,696.828748611733,0
dummy-input-length-10000,2018-01-02T17:10:34-0800,867.778450250626,1
dummy-input-length-10000,2018-01-02T18:03:07-0800,-5.63133917748928,0
dummy-input-length-10000,2018-01-02T18:55:41-0800,865.144414757378,0
dummy-input-length-10000,2018-01-02T19:48:15-0800,120.226463116705,0
dummy-input-length-10000,2018-01-02T20:40:49-0800,537.905213935301,1
dummy-input-length-10000,2018-01-02T21:33:23-0800,604.33086627163,0
dummy-input-length-10000,2018-01-02T22:25:57-0800,230.12506396044,0
dummy-input-length-10000,2018-01-02T23:18:31-0800,61.6825167788193,0
dummy-input-length-10000,2018-01-03T00:11:05-0800,956.990761496127,1
dummy-input-length-10000,2018-01-03T01:03:39-0800,312.15271006804,0
dummy-input-length-10000,2018-01-03T01:56:13-0800,470.112010953017,1
dummy-input-length-10000,2018-01-03T02:48:47-0800,336.413036240265,1
dummy-input-length-10000,2018-01-03T03:41:21-0800,-61.0349503578618,0
dummy-input-length-10000,2018-01-03T04:33:54-0800,701.146464096382,0
dummy-input-length-10000,2018-01-03T05:26:28-0800,249.891325761564,0
dummy-input-length-10000,2018-01-03T06:19:02-0800,804.333772463724,0
dummy-input-length-10000,2018-01-03T07:11:36-0800,263.563327048905,1
dummy-input-length-10000,2018-01-03T08:04:10-0800,996.141277672723,0
dummy-input-length-10000,2018-01-03T08:56:44-0800,127.77780496981,1
dummy-input-length-10000,2018-01-03T09:49:18-0800,71.9760604202747,1
dummy-input-length-10000,2018-01-03T10:41:52-0800,279.239114606753,1
dummy-input-length-10000,2018-01-03T11:34:26-0800,629.542006389238,1
dummy-input-length-10000,2018-01-03T12:27:00-0800,548.827460641041,1
dummy-input-length-10000,2018-01-03T13:19:34-0800,698.846630100161,1
dummy-input-length-10000,2018-01-03T14:12:07-0800,-91.3245579227805,0
dummy-input-length-10000,2018-01-03T15:04:41-0800,-86.3516495330259,1
dummy-input-length-10000,2018-01-03T15:57:15-0800,707.096657319926,1
dummy-input-length-10000,2018-01-03T16:49:49-0800,504.933026828803,0
dummy-input-length-10000,2018-01-03T17:42:23-0800,526.479247910902,1
dummy-input-length-10000,2018-01-03T18:34:57-0800,90.3919857461005,0
dummy-input-length-10000,2018-01-03T19:27:31-0800,546.523663029075,1
dummy-input-length-10000,2018-01-03T20:20:05-0800,278.68588953279,1
dummy-input-length-10000,2018-01-03T21:12:39-0800,331.673190300353,1
dummy-input-length-10000,2018-01-03T22:05:13-0800,-13.1379041587934,1
dummy-input-length-10000,2018-01-03T22:57:47-0800,705.908808088861,1
dummy-input-length-10000,2018-01-03T23:50:21-0800,409.47063958738,1
dummy-input-length-10000,2018-01-04T00:42:54-0800,919.756088289432,1
dummy-input-length-10000,2018-01-04T01:35:28-0800,353.035340411589,0
dummy-input-length-10000,2018-01-04T02:28:02-0800,864.947072486393,1
dummy-input-length-10000,2018-01-04T03:20:36-0800,-14.2986447783187,1
dummy-input-length-10000,2018-01-04T04:13:10-0800,140.383380278945,1
dummy-input-length-10000,2018-01-04T05:05:44-0800,5.76847328338772,0
dummy-input-length-10000,2018-01-04T05:58:18-0800,978.361870720983,0
dummy-input-length-10000,2018-01-04T06:50:52-0800,519.220929592848,0
dummy-input-length-10000,2018-01-04T07:43:26-0800,163.902279548347,1
dummy-input-length-10000,2018-01-04T08:36:00-0800,650.916442275047,0
dummy-input-length-10000,2018-01-04T09:28:34-0800,481.1296134023,1
dummy-input-length-10000,2018-01-04T10:21:08-0800,984.67503443826,1
dummy-input-length-10000,2018-01-04T11:13:41-0800,207.321848580614,0
dummy-input-length-10000,2018-01-04T12:06:15-0800,759.207603312097,1
dummy-input-length-10000,2018-01-04T12:58:49-0800,326.962918834761,0
dummy-input-length-10000,2018-01-04T13:51:23-0800,967.03841087874,1
dummy-input-length-10000,2018-01-04T14:43:57-0800,940.73117938824,1
dummy-input-length-10000,2018-01-04T15:36:31-0800,672.813679487444,1
dummy-input-length-10000,2018-01-04T16:29:05-0800,-71.2428546976298,1
dummy-input-length-10000,2018-01-04T17:21:39-0800,9.29162006359547,1
dummy-input-length-10000,2018-01-04T18:14:13-0800,833.596242661588,0
dummy-input-length-10000,2018-01-04T19:06:47-0800,110.858261375688,1
dummy-input-length-10000,2018-01-04T19:59:21-0800,814.583354443312,0
dummy-input-length-10000,2018-01-04T20:51:55-0800,338.236249797046,0
dummy-input-length-10000,2018-01-04T21:44:28-0800,972.471937979572,1
dummy-input-length-10000,2018-01-04T22:37:02-0800,554.654791764915,1
dummy-input-length-10000,2018-01-04T23:29:36-0800,666.736781946383,0
dummy-input-length-10000,2018-01-05T00:22:10-0800,753.876891778782,0
dummy-input-length-10000,2018-01-05T01:14:44-0800,326.586592779495,1
dummy-input-length-10000,2018-01-05T02:07:18-0800,268.449817807414,1
dummy-input-length-10000,2018-01-05T02:59:52-0800,306.278221239336,1
dummy-input-length-10000,2018-01-05T03:52:26-0800,539.860811643302,0
dummy-input-length-10000,2018-01-05T04:45:00-0800,851.364534790628,0
dummy-input-length-10000,2018-01-05T05:37:34-0800,184.476904082112,0
dummy-input-length-10000,2018-01-05T06:30:08-0800,218.716462701559,1
dummy-input-length-10000,2018-01-05T07:22:42-0800,583.383781462908,0
dummy-input-length-10000,2018-01-05T08:15:15-0800,613.044390664436,1
dummy-input-length-10000,2018-01-05T09:07:49-0800,535.24364263285,1
dummy-input-length-10000,2018-01-05T10:00:23-0800,970.724917226471,0
dummy-input-length-10000,2018-01-05T10:52:57-0800,180.045865965076,1
dummy-input-length-10000,2018-01-05T11:45:31-0800,-55.6940367911011,0
dummy-input-length-10000,2018-01-05T12:38:05-0800,228.508451697417,0
dummy-input-length-10000,2018-01-05T13:30:39-0800,638.630930986255,0
dummy-input-length-10000,2018-01-05T14:23:13-0800,700.715553807095,0
dummy-input-length-10000,2018-01-05T15:15:47-0800,564.355338690802,0
dummy-input-length-10000,2018-01-05T16:08:21-0800,461.068121134304,1
dummy-input-length-10000,2018-01-05T17:00:55-0800,502.115297620185,0
dummy-input-length-10000,2018-01-05T17:53:29-0800,251.073160674423,0
dummy-input-length-10000,2018-01-05T18:46:02-0800,899.243509094231,1
dummy-input-length-10000,2018-01-05T19:38:36-0800,534.474183060229,1
dummy-input-length-10000,2018-01-05T20:31:10-0800,397.908128844574,1
dummy-input-length-10000,2018-01-05T21:23:44-0800,439.413449726999,1
dummy-input-length-10000,2018-01-05T22:16:18-0800,728.998310957104,1
dummy-input-length-10000,2018-01-05T23:08:52-0800,444.085997692309,0
dummy-input-length-10000,2018-01-06T00:01:26-0800,23.8468835130334,1
dummy-input-length-10000,2018-01-06T00:54:00-0800,58.2865353208035,0
dummy-input-length-10000,2018-01-06T01:46:34-0800,52.800096408464,1
dummy-input-length-10000,2018-01-06T02:39:08-0800,369.670450524427,1
dummy-input-length-10000,2018-01-06T03:31:42-0800,366.235841996968,1
dummy-input-length-10000,2018-01-06T04:24:15-0800,230.282976501621,0
dummy-input-length-10000,2018-01-06T05:16:49-0800,990.512204938568,0
dummy-input-length-10000,2018-01-06T06:09:23-0800,303.260030294769,1
dummy-input-length-10000,2018-01-06T07:01:57-0800,330.829967418686,1
dummy-input-length-10000,2018-01-06T07:54:31-0800,816.169859259389,0
dummy-input-length-10000,2018-01-06T08:47:05-0800,347.285052388906,1
dummy-input-length-10000,2018-01-06T09:39:39-0800,982.053738553077,0
dummy-input-length-10000,2018-01-06T10:32:13-0800,821.145645086654,1
dummy-input-length-10000,2018-01-06T11:24:47-0800,538.218883564696,0
dummy-input-length-10000,2018-01-06T12:17:21-0800,746.120725292712,0
dummy-input-length-10000,2018-01-06T13:09:55-0800,823.152219923213,1
dummy-input-length-10000,2018-01-06T14:02:29-0800,601.690021739341,1
dummy-input-length-10000,2018-01-06T14:55:02-0800,730.251145199873,1
dummy-input-length-10000,2018-01-06T15:47:36-0800,357.942420407198,0
dummy-input-length-10000,2018-01-06T16:40:10-0800,683.022666163743,1
dummy-input-length-10000,2018-01-06T17:32:44-0800,754.983574734069,1
dummy-input-length-10000,2018-01-06T18:25:18-0800,333.158243610524,0
dummy-input-length-10000,2018-01-06T19:17:52-0800,200.257344567217,1
dummy-input-length-10000,2018-01-06T20:10:26-0800,758.414802048355,1
dummy-input-length-10000,2018-01-06T21:03:00-0800,656.135365809314,0
dummy-input-length-10000,2018-01-06T21:55:34-0800,556.959949852899,1
dummy-input-length-10000,2018-01-06T22:48:08-0800,775.386026571505,0
dummy-input-length-10000,2018-01-06T23:40:42-0800,-12.8607417456806,0
dummy-input-length-10000,2018-01-07T00:33:16-0800,154.319742904045,0
dummy-input-length-10000,2018-01-07T01:25:49-0800,721.302699996158,1
dummy-input-length-10000,2018-01-07T02:18:23-0800,820.282753696665,0
dummy-input-length-10000,2018-01-07T03:10:57-0800,935.164610436186,1
dummy-input-length-10000,2018-01-07T04:03:31-0800,187.48901207,1
dummy-input-length-10000,2018-01-07T04:56:05-0800,903.501071408391,1
dummy-input-length-10000,2018-01-07T05:48:39-0800,438.594397320412,1
dummy-input-length-10000,2018-01-07T06:41:13-0800,161.66129920166,0
dummy-input-length-10000,2018-01-07T07:33:47-0800,91.006490890868,1
dummy-input-length-10000,2018-01-07T08:26:21-0800,181.710418872535,1
dummy-input-length-10000,2018-01-07T09:18:55-0800,339.801915921271,0
dummy-input-length-10000,2018-01-07T10:11:29-0800,437.72431272082,1
dummy-input-length-10000,2018-01-07T11:04:03-0800,106.93288135808,0
dummy-input-length-10000,2018-01-07T11:56:36-0800,143.26428018976,0
dummy-input-length-10000,2018-01-07T12:49:10-0800,136.740295193158,0
dummy-input-length-10000,2018-01-07T13:41:44-0800,407.849005958997,0
dummy-input-length-10000,2018-01-07T14:34:18-0800,-27.0474037854001,0
dummy-input-length-10000,2018-01-07T15:26:52-0800,725.296738720499,0
dummy-input-length-10000,2018-01-07T16:19:26-0800,571.295265923254,0
dummy-input-length-10000,2018-01-07T17:12:00-0800,41.2545611383393,0
dummy-input-length-10000,2018-01-07T18:04:34-0800,886.366750090383,0
dummy-input-length-10000,2018-01-07T18:57:08-0800,66.7197061236948,1
dummy-input-length-10000,2018-01-07T19:49:42-0800,995.323787559755,0
dummy-input-length-10000,2018-01-07T20:42:16-0800,211.879479861818,1
dummy-input-length-10000,2018-01-07T21:34:50-0800,717.78540618252,0
dummy-input-length-10000,2018-01-07T22:27:23-0800,163.615624024533,0
dummy-input-length-10000,2018-01-07T23:19:57-0800,402.31599251274,0
dummy-input-length-10000,2018-01-08T00:12:31-0800,88.9454393880442,0
dummy-input-length-10000,2018-01-08T01:05:05-0800,891.854405030608,1
dummy-input-length-10000,2018-01-08T01:57:39-0800,-88.2285796105862,1
dummy-input-length-10000,2018-01-08T02:50:13-0800,113.587393681519,1
dummy-input-length-10000,2018-01-08T03:42:47-0800,675.059363618493,0
dummy-input-length-10000,2018-01-08T04:35:21-0800,517.383659491315,1
dummy-input-length-10000,2018-01-08T05:27:55-0800,891.48492643144,0
dummy-input-length-10000,2018-01-08T06:20:29-0800,769.326177751645,1
dummy-input-length-10000,2018-01-08T07:13:03-0800,203.183114062995,1
dummy-input-length-10000,2018-01-08T08:05:36-0800,737.320121726952,0
dummy-input-length-10000,2018-01-08T08:58:10-0800,968.582491739653,0
dummy-input-length-10000,2018-01-08T09:50:44-0800,744.78260492906,0
dummy-input-length-10000,2018-01-08T10:43:18-0800,901.228758879006,0
dummy-input-length-10000,2018-01-08T11:35:52-0800,926.45983719267,0
dummy-input-length-10000,2018-01-08T12:28:26-0800,471.097333659418,0
dummy-input-length-10000,2018-01-08T13:21:00-0800,15.3935104608536,0
dummy-input-length-10000,2018-01-08T14:13:34-0800,-57.5735484948382,1
dummy-input-length-10000,2018-01-08T15:06:08-0800,368.269279575907,0
dummy-input-length-10000,2018-01-08T15:58:42-0800,24.275052617304,1
dummy-input-length-10000,2018-01-08T16:51:16-0800,76.9912895513698,0
dummy-input-length-10000,2018-01-08T17:43:50-0800,812.791454116814,0
dummy-input-length-10000,2018-01-08T18:36:23-0800,-87.2825813712552,1
dummy-input-length-10000,2018-01-08T19:28:57-0800,-4.9352111062035,0
dummy-input-length-10000,2018-01-08T20:21:31-0800,674.665014073253,0
dummy-input-length-10000,2018-01-08T21:14:05-0800,133.299778378569,0
dummy-input-length-10000,2018-01-08T22:06:39-0800,18.6647397000343,0
dummy-input-length-10000,2018-01-08T22:59:13-0800,381.477026361972,0
dummy-input-length-10000,2018-01-08T23:51:47-0800,731.202018563636,1
dummy-input-length-10000,2018-01-09T00:44:21-0800,550.005414150655,0
dummy-input-length-10000,2018-01-09T01:36:55-0800,513.478271965869,1
dummy-input-length-10000,2018-01-09T02:29:29-0800,514.020911091939,1
dummy-input-length-10000,2018-01-09T03:22:03-0800,687.254158663563,0
dummy-input-length-10000,2018-01-09T04:14:37-0800,-44.6453585289419,0
dummy-input-length-10000,2018-01-09T05:07:10-0800,381.634939159267,0
dummy-input-length-10000,2018-01-09T05:59:44-0800,808.162334328517,0
dummy-input-length-10000,2018-01-09T06:52:18-0800,-88.1147811189294,1
dummy-input-length-10000,2018-01-09T07:44:52-0800,814.619091781788,0
dummy-input-length-10000,2018-01-09T08:37:26-0800,251.636157254688,1
dummy-input-length-10000,2018-01-09T09:30:00-0800,431.787725538015,1
dummy-input-length-10000,2018-01-09T10:22:34-0800,270.921867270954,0
dummy-input-length-10000,2018-01-09T11:15:08-0800,172.659100731835,1
dummy-input-length-10000,2018-01-09T12:07:42-0800,837.989385426044,0
dummy-input-length-10000,2018-01-09T13:00:16-0800,888.77341679763,0
dummy-input-length-10000,2018-01-09T13:52:50-0800,391.023579030298,1
dummy-input-length-10000,2018-01-09T14:45:24-0800,262.954050465487,0
dummy-input-length-10000,2018-01-09T15:37:57-0800,413.072369992733,0
dummy-input-length-10000,2018-01-09T16:30:31-0800,271.484878961928,1
dummy-input-length-10000,2018-01-09T17:23:05-0800,168.580709421076,0
dummy-input-length-10000,2018-01-09T18:15:39-0800,606.602037302218,1
dummy-input-length-10000,2018-01-09T19:08:13-0800,996.856242138892,1
dummy-input-length-10000,2018-01-09T20:00:47-0800,338.151490502059,1
dummy-input-length-10000,2018-01-09T20:53:21-0800,882.343031116761,1
dummy-input-length-10000,2018-01-09T21:45:55-0800,588.208266580477,1
dummy-input-length-10000,2018-01-09T22:38:29-0800,62.3720558127388,0
dummy-input-length-10000,2018-01-09T23:31:03-0800,933.235956914723,0
dummy-input-length-10000,2018-01-10T00:23:37-0800,341.340242163278,1
dummy-input-length-10000,2018-01-10T01:16:11-0800,754.250339884311,0
dummy-input-length-10000,2018-01-10T02:08:44-0800,392.54061197862,1
dummy-input-length-10000,2018-01-10T03:01:18-0800,755.013189418241,1
dummy-input-length-10000,2018-01-10T03:53:52-0800,194.107461022213,0
dummy-input-length-10000,2018-01-10T04:46:26-0800,723.521022219211,1
dummy-input-length-10000,2018-01-10T05:39:00-0800,33.7567219510674,0
dummy-input-length-10000,2018-01-10T06:31:34-0800,102.162332250737,1
dummy-input-length-10000,2018-01-10T07:24:08-0800,196.437484421767,0
dummy-input-length-10000,2018-01-10T08:16:42-0800,464.763522823341,0
dummy-input-length-10000,2018-01-10T09:09:16-0800,175.485951686278,0
dummy-input-length-10000,2018-01-10T10:01:50-0800,420.892003504559,1
dummy-input-length-10000,2018-01-10T10:54:24-0800,850.308918091469,1
dummy-input-length-10000,2018-01-10T11:46:58-0800,500.741524691693,0
dummy-input-length-10000,2018-01-10T12:39:31-0800,398.964213719591,1
dummy-input-length-10000,2018-01-10T13:32:05-0800,272.859031707048,1
dummy-input-length-10000,2018-01-10T14:24:39-0800,938.422270771116,0
dummy-input-length-10000,2018-01-10T15:17:13-0800,102.395401359536,0
dummy-input-length-10000,2018-01-10T16:09:47-0800,551.751718041487,0
dummy-input-length-10000,2018-01-10T17:02:21-0800,944.056288036518,0
dummy-input-length-10000,2018-01-10T17:54:55-0800,98.2503346865997,0
dummy-input-length-10000,2018-01-10T18:47:29-0800,958.802204835229,0
dummy-input-length-10000,2018-01-10T19:40:03-0800,915.147692966275,0
dummy-input-length-10000,2018-01-10T20:32:37-0800,-76.1422533309087,0
dummy-input-length-10000,2018-01-10T21:25:11-0800,227.660177485086,1
dummy-input-length-10000,2018-01-10T22:17:44-0800,994.025545124896,1
